timestamp_iso,airtemp1,airtemp2,airtemp1_maximum,airtemp2_maximum,swin,swout,sh1,sh2
2021-06-16 05:00:00+00:00,-8.34,-8.33,-8.25,-8.25,11.2,9.6,0.0,4.16
2021-06-16 06:00:00+00:00,-8.39,-8.4,-8.28,-8.29,23.0,19.6,0.0,4.16
2021-06-16 07:00:00+00:00,-8.35,-8.37,-8.25,-8.25,59.6,51.8,0.0,4.16
2021-06-16 08:00:00+00:00,-8.32,-8.34,-8.22,-8.24,125.6,109.6,0.0,4.01
2021-06-16 09:00:00+00:00,-8.14,-8.17,-999,-8.01,182.8,161.0,0.0,4.16
2021-06-16 10:00:00+00:00,-999,-999,-999,-999,293.6,260.4,0.0,4.16
2021-06-16 11:00:00+00:00,-999,-999,-999,-999,389.4,348.2,0.0,4.01
2021-06-16 12:00:00+00:00,-999,-999,-999,-999,525.8,468.4,0.0,4.14
2021-06-16 13:00:00+00:00,-999,-999,-6.52,-6.8,673.2,591.8,0.0,4.01
2021-06-16 14:00:00+00:00,-999,-999,-6.94,-7.04,669.2,596.2,0.0,4.0
2021-06-16 15:00:00+00:00,-6.87,-6.93,-6.46,-6.64,778.8,687.0,0.0,4.13
2021-06-16 16:00:00+00:00,-6.58,-6.67,-6.12,-6.19,686.4,610.4,0.0,4.14
2021-06-16 17:00:00+00:00,-6.81,-6.85,-6.45,-6.5,619.4,557.4,0.0,4.14
2021-06-16 18:00:00+00:00,-6.87,-6.92,-6.62,-6.67,639.4,573.2,0.0,4.13
2021-06-16 19:00:00+00:00,-999,-999,-6.75,-6.8,544.2,488.8,0.0,4.14
2021-06-16 20:00:00+00:00,-999,-999,-999,-999,417.4,376.0,0.0,4.14
2021-06-16 21:00:00+00:00,-8.2,-8.21,-999,-8.02,296.0,268.0,0.0,4.15
2021-06-16 22:00:00+00:00,-8.39,-8.4,-8.18,-8.21,218.6,198.6,0.0,4.15
2021-06-16 23:00:00+00:00,-9.47,-9.46,-8.76,-8.74,136.6,140.8,0.0,4.17
2021-06-17 00:00:00+00:00,-11.43,-11.19,-10.14,-10.08,54.4,53.4,0.0,4.19
2021-06-17 01:00:00+00:00,-11.18,-11.05,-10.7,-10.59,36.6,34.4,0.0,4.19
2021-06-17 02:00:00+00:00,-11.02,-10.93,-10.48,-10.45,12.2,10.6,0.0,4.18
2021-06-17 03:00:00+00:00,-13.04,-12.64,-10.61,-10.61,5.6,4.8,0.0,4.19
2021-06-17 04:00:00+00:00,-16.14,-15.66,-15.16,-14.11,6.0,5.0,0.0,4.21
2021-06-17 05:00:00+00:00,-14.67,-14.59,-13.88,-13.8,14.4,12.4,0.0,4.2
2021-06-17 06:00:00+00:00,-13.1,-13.04,-12.19,-12.16,41.8,36.0,0.0,4.18
2021-06-17 07:00:00+00:00,-11.85,-11.87,-11.52,-11.57,69.0,59.4,0.0,4.17
2021-06-17 08:00:00+00:00,-11.1,-11.17,-10.69,-10.77,127.6,110.6,0.0,4.16
2021-06-17 09:00:00+00:00,-10.34,-10.43,-9.93,-10.02,209.4,182.4,0.0,4.16
2021-06-17 10:00:00+00:00,-10.77,-10.88,-10.41,-10.51,338.6,298.6,0.0,4.16
2021-06-17 11:00:00+00:00,-10.34,-10.41,-10.03,-10.11,439.4,387.0,0.0,4.16
2021-06-17 12:00:00+00:00,-9.71,-9.8,-9.05,-9.21,612.8,535.8,0.0,4.15
2021-06-17 13:00:00+00:00,-9.14,-9.23,-8.84,-8.95,659.2,591.0,0.0,4.13
2021-06-17 14:00:00+00:00,-8.79,-8.81,-8.35,-8.32,667.0,599.8,0.0,4.11
2021-06-17 15:00:00+00:00,-8.13,-8.04,-999,-999,726.8,653.6,0.0,4.11
2021-06-17 16:00:00+00:00,-999,-7.09,-6.86,-6.4,820.8,725.2,0.0,4.11
2021-06-17 17:00:00+00:00,-6.81,-6.43,-6.35,-5.83,854.0,738.6,0.0,4.11
2021-06-17 18:00:00+00:00,-6.62,-6.38,-6.14,-5.98,724.8,616.6,0.0,4.1
2021-06-17 19:00:00+00:00,-6.58,-6.18,-6.21,-5.76,682.4,604.4,0.0,4.12
2021-06-17 20:00:00+00:00,-6.71,-6.27,-6.44,-5.84,576.6,517.2,0.0,4.12
2021-06-17 21:00:00+00:00,-999,-7.15,-6.66,-6.35,451.0,411.2,0.0,4.12
2021-06-17 22:00:00+00:00,-9.26,-9.17,-8.69,-8.49,238.0,222.2,0.0,4.13
2021-06-17 23:00:00+00:00,-8.79,-8.73,-8.57,-8.53,147.8,137.0,0.0,4.13
2021-06-18 00:00:00+00:00,-9.22,-9.18,-8.93,-8.83,74.4,66.6,0.0,4.13
2021-06-18 01:00:00+00:00,-9.21,-9.2,-9.09,-9.08,43.8,38.6,0.0,4.13
2021-06-18 02:00:00+00:00,-9.38,-9.37,-9.23,-9.24,13.4,11.6,0.0,4.14
2021-06-18 03:00:00+00:00,-10.27,-10.17,-9.58,-9.54,6.0,4.8,0.0,4.14
2021-06-18 04:00:00+00:00,-10.84,-10.74,-9.92,-9.84,6.0,5.0,0.0,4.13
2021-06-18 05:00:00+00:00,-9.96,-9.93,-9.6,-9.58,15.2,13.0,0.0,4.13
2021-06-18 06:00:00+00:00,-9.4,-9.37,-8.83,-8.79,28.2,24.4,0.0,4.13
2021-06-18 07:00:00+00:00,-8.79,-8.76,-8.45,-8.43,99.6,87.2,0.0,4.11
2021-06-18 08:00:00+00:00,-8.83,-8.83,-8.62,-8.64,124.0,109.6,0.0,4.11
2021-06-18 09:00:00+00:00,-8.99,-8.98,-8.4,-8.4,283.0,250.4,0.0,4.11
2021-06-18 10:00:00+00:00,-8.15,-8.17,-999,-999,340.4,298.4,0.0,4.11
2021-06-18 11:00:00+00:00,-8.16,-8.19,-999,-999,457.4,402.8,0.0,4.09
2021-06-18 12:00:00+00:00,-8.1,-8.15,-999,-999,549.4,485.8,0.0,4.08
2021-06-18 13:00:00+00:00,-999,-999,-999,-999,720.8,624.8,0.0,4.06
2021-06-18 14:00:00+00:00,-999,-999,-999,-999,737.6,650.6,0.0,4.06
2021-06-18 15:00:00+00:00,-7.13,-999,-6.52,-6.63,843.0,739.8,0.0,4.05
2021-06-18 16:00:00+00:00,-6.46,-6.54,-6.15,-6.21,932.6,807.6,0.0,4.03
2021-06-18 17:00:00+00:00,-6.25,-6.31,-5.95,-6.02,783.8,680.0,0.0,4.04
2021-06-18 18:00:00+00:00,-5.92,-6.11,-5.68,-5.87,732.2,626.0,0.0,4.03
2021-06-18 19:00:00+00:00,-5.83,-6.0,-5.59,-5.78,705.8,608.2,0.0,4.03
2021-06-18 20:00:00+00:00,-6.12,-6.42,-5.86,-6.14,546.4,485.8,0.0,4.04
2021-06-18 21:00:00+00:00,-6.1,-6.33,-5.87,-6.16,392.2,360.0,0.0,4.04
2021-06-18 22:00:00+00:00,-6.93,-7.01,-6.48,-6.61,209.0,195.2,0.0,4.04
2021-06-18 23:00:00+00:00,-999,-999,-6.93,-6.97,137.2,126.2,0.0,4.04
2021-06-19 00:00:00+00:00,-8.14,-8.11,-999,-999,74.8,67.4,0.0,4.05
2021-06-19 01:00:00+00:00,-8.54,-8.5,-8.2,-8.15,33.0,29.2,0.0,4.05
2021-06-19 02:00:00+00:00,-9.41,-9.31,-9.03,-8.9,14.8,13.2,0.0,4.06
2021-06-19 03:00:00+00:00,-10.75,-10.65,-9.96,-9.86,10.4,8.8,0.0,4.07
2021-06-19 04:00:00+00:00,-10.97,-10.89,-10.33,-10.24,10.2,8.8,0.0,4.07
2021-06-19 05:00:00+00:00,-11.09,-11.01,-10.51,-10.44,12.6,11.0,0.0,4.08
2021-06-19 06:00:00+00:00,-11.76,-11.66,-11.02,-10.91,31.0,27.4,0.0,4.08
2021-06-19 07:00:00+00:00,-11.77,-11.72,-11.06,-11.0,81.2,72.2,0.0,4.08
2021-06-19 08:00:00+00:00,-11.65,-11.65,-11.11,-11.1,155.6,138.8,0.0,4.09
2021-06-19 09:00:00+00:00,-11.79,-11.8,-11.43,-11.44,266.6,237.6,0.0,4.09
2021-06-19 10:00:00+00:00,-10.88,-10.92,-10.49,-10.55,380.8,338.0,0.0,4.09
2021-06-19 11:00:00+00:00,-10.65,-10.73,-9.88,-9.96,439.4,386.4,0.0,4.09
2021-06-19 12:00:00+00:00,-8.81,-8.94,-8.1,-8.3,608.6,524.2,0.0,4.07
2021-06-19 13:00:00+00:00,-999,-999,-6.98,-999,676.0,581.0,0.0,4.06
2021-06-19 14:00:00+00:00,-6.89,-7.1,-6.46,-6.67,781.4,669.8,0.0,4.06
2021-06-19 15:00:00+00:00,-6.13,-6.22,-5.76,-5.83,820.8,703.4,0.0,4.06
2021-06-19 16:00:00+00:00,-5.58,-5.67,-5.29,-5.37,778.4,689.6,0.0,4.06
2021-06-19 17:00:00+00:00,-5.31,-5.37,-5.05,-5.09,690.6,619.4,0.0,4.05
2021-06-19 18:00:00+00:00,-4.93,-4.98,-4.73,-4.75,631.4,566.4,0.0,4.05
2021-06-19 19:00:00+00:00,-4.78,-4.82,-4.63,-4.66,529.2,474.8,0.0,4.04
2021-06-19 20:00:00+00:00,-4.74,-4.77,-4.48,-4.52,462.8,413.0,0.0,4.04
2021-06-19 21:00:00+00:00,-4.87,-4.87,-4.72,-4.73,386.6,348.6,0.0,4.05
2021-06-19 22:00:00+00:00,-4.98,-4.99,-4.87,-4.88,283.2,259.2,0.0,4.05
2021-06-19 23:00:00+00:00,-5.6,-5.59,-5.21,-5.18,115.4,105.0,0.0,4.05
2021-06-20 00:00:00+00:00,-5.84,-5.83,-5.67,-5.67,69.4,62.2,0.0,4.06
2021-06-20 01:00:00+00:00,-6.32,-6.3,-5.89,-5.89,36.8,32.8,0.0,4.06
2021-06-20 02:00:00+00:00,-6.87,-6.86,-6.67,-6.66,19.2,17.0,0.0,4.07
2021-06-20 03:00:00+00:00,-6.31,-6.3,-5.87,-5.89,9.8,8.4,0.0,4.05
2021-06-20 04:00:00+00:00,-5.95,-5.95,-5.86,-5.87,7.0,6.0,0.0,4.05
2021-06-20 05:00:00+00:00,-5.73,-5.73,-5.48,-5.51,11.8,10.2,0.0,4.05
2021-06-20 06:00:00+00:00,-5.34,-5.35,-5.21,-5.21,30.2,26.2,0.0,4.03
2021-06-20 07:00:00+00:00,-5.14,-5.15,-4.95,-4.95,51.8,45.2,0.0,4.03
2021-06-20 08:00:00+00:00,-4.68,-4.7,-4.34,-4.37,117.0,102.8,0.0,4.02
2021-06-20 09:00:00+00:00,-4.3,-4.33,-4.25,-4.28,208.8,184.8,0.0,4.01
2021-06-20 10:00:00+00:00,-4.31,-4.36,-4.09,-4.14,287.0,255.8,0.0,4.01
2021-06-20 11:00:00+00:00,-3.93,-3.96,-3.84,-3.88,376.6,339.0,0.0,4.01
2021-06-20 12:00:00+00:00,-3.84,-3.87,-3.67,-3.7,437.4,397.2,0.0,4.01
2021-06-20 13:00:00+00:00,-3.85,-3.89,-3.69,-3.74,577.0,524.6,0.0,4.0
2021-06-20 14:00:00+00:00,-3.75,-3.76,-3.55,-3.53,631.4,574.4,0.0,4.0
2021-06-20 15:00:00+00:00,-3.65,-3.6,-3.28,-3.3,713.2,646.8,0.0,4.02
2021-06-20 16:00:00+00:00,-3.87,-3.84,-3.48,-3.48,713.8,647.4,0.0,4.02
2021-06-20 17:00:00+00:00,-4.34,-4.33,-4.09,-3.99,693.8,627.8,0.0,4.02
2021-06-20 18:00:00+00:00,-4.37,-4.42,-4.07,-4.17,724.0,631.4,0.0,4.01
2021-06-20 19:00:00+00:00,-4.98,-4.96,-4.05,-4.13,490.0,443.0,0.0,4.03
2021-06-20 20:00:00+00:00,-5.92,-5.82,-5.68,-5.58,438.0,397.4,0.0,4.05
2021-06-20 21:00:00+00:00,-6.62,-6.5,-5.88,-5.66,386.6,353.2,0.0,4.04
2021-06-20 22:00:00+00:00,-999,-7.15,-6.82,-6.73,230.2,213.2,0.0,4.05
2021-06-20 23:00:00+00:00,-999,-999,-999,-7.15,168.2,156.4,0.0,4.07
2021-06-21 00:00:00+00:00,-8.63,-8.64,-8.17,-8.15,72.6,65.4,0.0,4.08
2021-06-21 01:00:00+00:00,-9.46,-9.47,-9.19,-9.2,38.0,33.8,0.0,4.09
2021-06-21 02:00:00+00:00,-9.91,-9.92,-9.63,-9.63,9.6,8.2,0.0,4.09
2021-06-21 03:00:00+00:00,-10.33,-10.35,-10.04,-10.06,6.0,5.2,0.0,4.09
2021-06-21 04:00:00+00:00,-10.62,-10.63,-10.49,-10.52,5.6,4.8,0.0,4.1
2021-06-21 05:00:00+00:00,-10.91,-10.91,-10.62,-10.62,9.2,8.0,0.0,4.1
2021-06-21 06:00:00+00:00,-11.31,-11.33,-11.07,-11.07,26.8,23.8,0.0,4.1
2021-06-21 07:00:00+00:00,-11.83,-11.88,-11.39,-11.42,66.2,59.0,0.0,4.11
2021-06-21 08:00:00+00:00,-12.17,-12.25,-11.41,-11.81,125.4,111.8,0.0,4.11
2021-06-21 09:00:00+00:00,-11.84,-11.95,-11.01,-11.33,213.2,190.4,0.0,4.11
2021-06-21 10:00:00+00:00,-11.92,-12.09,-11.25,-11.42,348.0,307.2,0.0,4.12
2021-06-21 11:00:00+00:00,-12.26,-12.61,-11.59,-12.21,546.8,468.2,0.0,4.12
2021-06-21 12:00:00+00:00,-12.02,-11.98,-11.68,-11.72,659.4,552.6,0.83,4.12
2021-06-21 13:00:00+00:00,-11.44,-11.41,-10.82,-10.69,756.4,632.8,3.54,4.11
2021-06-21 14:00:00+00:00,-10.35,-10.04,-9.59,-9.09,828.6,689.2,3.53,4.1
2021-06-21 15:00:00+00:00,-8.59,-8.17,-999,-999,866.6,715.8,3.52,4.09
2021-06-21 16:00:00+00:00,-6.85,-999,-6.16,-999,871.8,720.8,3.52,4.08
2021-06-21 17:00:00+00:00,-6.49,-999,-6.11,-6.98,842.8,696.8,3.53,4.08
2021-06-21 18:00:00+00:00,-5.74,-6.42,-4.89,-6.0,783.6,652.6,3.54,4.07
2021-06-21 19:00:00+00:00,-5.41,-5.61,-4.89,-5.02,696.8,586.8,3.54,4.07
2021-06-21 20:00:00+00:00,-4.33,-4.43,-2.97,-2.87,588.6,504.8,3.54,4.07
2021-06-21 21:00:00+00:00,-4.55,-4.54,-2.98,-3.22,466.6,411.6,3.54,4.08
2021-06-21 22:00:00+00:00,-6.51,-6.17,-5.75,-5.41,339.6,311.0,3.55,4.09
2021-06-21 23:00:00+00:00,-9.34,-8.47,-999,-999,111.8,213.8,3.57,4.11
2021-06-22 00:00:00+00:00,-12.78,-11.9,-10.84,-8.95,87.4,128.6,3.59,4.13
2021-06-22 01:00:00+00:00,-15.67,-15.88,-14.09,-14.66,25.6,57.2,3.62,4.16
2021-06-22 02:00:00+00:00,-17.93,-17.84,-16.8,-16.86,16.0,19.8,3.51,4.17
2021-06-22 03:00:00+00:00,-19.21,-18.97,-18.5,-18.22,8.2,8.2,3.64,4.18
2021-06-22 04:00:00+00:00,-19.46,-19.27,-19.1,-18.9,9.2,11.6,3.64,4.18
2021-06-22 05:00:00+00:00,-19.05,-18.99,-18.33,-18.24,17.2,22.8,3.64,4.18
2021-06-22 06:00:00+00:00,-17.55,-17.57,-16.7,-16.58,48.4,52.8,3.63,4.17
2021-06-22 07:00:00+00:00,-17.33,-17.15,-16.62,-16.21,108.8,107.0,3.62,4.17
2021-06-22 08:00:00+00:00,-16.01,-16.29,-15.12,-15.19,194.0,183.0,3.61,4.16
2021-06-22 09:00:00+00:00,-14.75,-14.68,-13.73,-13.72,300.6,272.8,3.6,4.15
2021-06-22 10:00:00+00:00,-13.13,-13.28,-12.17,-12.45,424.6,370.2,3.59,4.14
2021-06-22 11:00:00+00:00,-11.05,-11.35,-10.01,-10.3,551.0,467.4,3.57,4.12
2021-06-22 13:00:00+00:00,-6.2,-6.69,-5.0,-5.77,760.6,632.0,3.54,4.08
2021-06-22 14:00:00+00:00,-4.35,-4.77,-3.82,-3.71,831.8,686.4,3.52,4.07
2021-06-22 15:00:00+00:00,-3.18,-3.17,-2.53,-2.57,868.8,712.6,3.51,4.06
2021-06-22 16:00:00+00:00,-2.02,-2.0,-1.58,-1.56,871.4,716.2,3.5,4.05
2021-06-22 17:00:00+00:00,-1.35,-1.32,-1.14,-1.1,840.8,692.0,3.5,4.05
2021-06-22 18:00:00+00:00,-1.17,-1.25,-1.11,-1.19,778.6,645.8,3.52,4.05
2021-06-22 19:00:00+00:00,-1.2,-1.19,-1.08,-1.06,690.0,579.2,3.52,4.05
2021-06-22 20:00:00+00:00,-1.73,-1.65,-1.28,-1.22,580.4,495.6,3.51,4.05
2021-06-22 21:00:00+00:00,-2.61,-2.46,-2.17,-2.03,458.6,402.0,3.52,4.05
2021-06-22 22:00:00+00:00,-3.69,-3.6,-2.98,-2.86,334.0,304.2,3.52,4.06
2021-06-22 23:00:00+00:00,-5.72,-5.61,-4.43,-4.33,110.8,209.4,3.54,4.08
2021-06-23 00:00:00+00:00,-8.02,-999,-6.44,-6.37,86.4,126.0,3.55,4.09
2021-06-23 01:00:00+00:00,-9.58,-9.35,-8.38,-8.17,16.6,62.4,3.56,4.1
2021-06-23 02:00:00+00:00,-11.16,-10.91,-10.39,-10.08,11.2,24.4,3.57,4.12
2021-06-23 03:00:00+00:00,-12.9,-12.7,-11.53,-11.29,7.4,10.6,3.58,4.13
2021-06-23 04:00:00+00:00,-13.93,-13.73,-12.82,-12.55,7.2,9.0,3.59,4.14
2021-06-23 05:00:00+00:00,-14.63,-14.47,-13.79,-13.52,10.4,18.2,3.6,4.14
2021-06-23 06:00:00+00:00,-14.93,-14.85,-14.2,-14.06,25.8,48.2,3.6,4.14
2021-06-23 07:00:00+00:00,-14.72,-14.69,-14.05,-14.02,94.2,105.4,3.59,4.14
2021-06-23 08:00:00+00:00,-12.68,-12.72,-10.81,-10.81,236.6,217.4,3.58,4.13
2021-06-23 09:00:00+00:00,-9.62,-9.63,-8.34,-8.32,270.6,241.0,3.57,4.1
2021-06-23 10:00:00+00:00,-6.86,-6.9,-5.3,-5.31,312.0,277.2,3.54,4.08
2021-06-23 11:00:00+00:00,-4.6,-4.65,-3.71,-3.72,368.8,329.2,3.52,4.06
2021-06-23 12:00:00+00:00,-3.39,-3.42,-2.96,-2.96,414.6,372.2,3.52,4.05
2021-06-23 13:00:00+00:00,-3.12,-3.12,-2.72,-2.67,459.6,414.2,3.52,4.05
2021-06-23 14:00:00+00:00,-2.38,-2.41,-2.01,-2.06,473.0,431.0,3.51,4.03
2021-06-23 15:00:00+00:00,-1.75,-1.83,-1.63,-1.72,464.8,425.6,3.5,4.02
2021-06-23 16:00:00+00:00,-1.68,-1.73,-1.32,-1.35,378.6,348.8,3.38,4.03
2021-06-23 17:00:00+00:00,-1.18,-1.24,-0.99,-0.99,420.4,393.8,3.49,3.99
2021-06-23 18:00:00+00:00,-0.37,-0.45,0.39,0.23,397.4,361.8,3.49,4.01
2021-06-23 19:00:00+00:00,0.13,0.01,0.2,0.11,319.8,284.2,3.46,3.97
2021-06-23 20:00:00+00:00,0.09,-0.03,0.22,0.19,223.8,203.0,3.42,3.94
2021-06-23 21:00:00+00:00,-0.1,-0.13,0.08,-0.01,187.2,165.4,3.3,3.94
2021-06-23 22:00:00+00:00,-0.17,-0.19,-0.09,-0.11,133.4,115.8,3.42,3.94
2021-06-23 23:00:00+00:00,-0.4,-0.4,-0.27,-0.28,83.4,71.4,3.42,3.94
2021-06-24 00:00:00+00:00,-0.59,-0.6,-0.47,-0.46,54.2,46.6,3.42,3.94
2021-06-24 01:00:00+00:00,-0.89,-0.89,-0.75,-0.76,27.8,23.6,3.43,3.95
2021-06-24 02:00:00+00:00,-0.97,-0.96,-0.9,-0.88,11.2,9.2,3.44,3.94
2021-06-24 03:00:00+00:00,-1.2,-1.18,-0.91,-0.89,4.6,3.4,2.98,3.94
2021-06-24 04:00:00+00:00,-1.58,-1.57,-1.29,-1.28,3.8,2.8,2.96,3.93
2021-06-24 05:00:00+00:00,-1.74,-1.73,-1.65,-1.64,8.4,6.8,2.87,3.94
2021-06-24 06:00:00+00:00,-1.85,-1.83,-1.79,-1.76,23.4,19.8,3.29,3.94
2021-06-24 07:00:00+00:00,-1.47,-1.44,-1.07,-1.03,48.0,41.2,3.41,3.93
2021-06-24 08:00:00+00:00,-0.99,-0.96,-0.88,-0.86,96.4,83.8,3.4,3.93
2021-06-24 09:00:00+00:00,-0.9,-0.88,-0.84,-0.81,152.0,133.0,3.4,3.94
2021-06-24 10:00:00+00:00,-0.74,-0.72,-0.5,-0.48,235.4,206.2,3.4,3.93
2021-06-24 11:00:00+00:00,-0.17,-0.15,0.09,0.11,308.6,278.4,3.39,3.93
2021-06-24 12:00:00+00:00,0.34,0.39,0.52,0.67,400.2,352.6,3.38,3.92
2021-06-24 13:00:00+00:00,0.44,0.43,0.59,0.59,569.2,466.6,3.38,3.93
2021-06-24 14:00:00+00:00,0.71,0.72,0.98,0.98,537.8,432.8,3.38,3.93
2021-06-24 15:00:00+00:00,0.46,0.41,0.83,0.6,450.2,353.0,3.4,3.93
2021-06-24 16:00:00+00:00,1.05,0.79,1.51,1.33,538.4,418.0,3.4,3.93
2021-06-24 17:00:00+00:00,0.87,0.61,1.31,0.94,521.8,423.6,3.39,3.93
2021-06-24 18:00:00+00:00,0.68,0.62,1.03,0.97,462.4,369.6,3.29,3.93
2021-06-24 19:00:00+00:00,0.6,0.53,0.76,0.68,476.4,366.2,3.4,3.94
2021-06-24 20:00:00+00:00,1.03,0.98,1.56,1.58,394.6,280.4,3.4,3.94
2021-06-24 21:00:00+00:00,1.27,1.27,1.72,1.7,333.6,264.4,3.42,3.94
2021-06-24 22:00:00+00:00,1.05,1.06,1.45,1.42,256.0,210.0,3.42,3.95
2021-06-24 23:00:00+00:00,0.39,0.38,0.77,0.78,132.4,106.0,3.43,3.96
2021-06-25 00:00:00+00:00,-0.4,-0.41,0.03,0.02,64.0,49.6,3.44,3.97
2021-06-25 01:00:00+00:00,-1.17,-1.2,-0.8,-0.82,23.0,17.6,3.44,3.98
2021-06-25 02:00:00+00:00,-2.21,-2.25,-1.54,-1.55,17.8,13.6,3.44,3.99
2021-06-25 03:00:00+00:00,-3.36,-3.41,-2.82,-2.9,6.2,4.4,3.44,4.0
2021-06-25 04:00:00+00:00,-3.52,-3.55,-3.24,-3.25,5.6,3.8,3.44,3.99
2021-06-25 05:00:00+00:00,-4.07,-4.1,-3.78,-3.81,8.8,6.6,3.44,4.0
2021-06-25 06:00:00+00:00,-4.62,-4.65,-4.12,-4.15,28.8,22.6,3.45,4.01
2021-06-25 07:00:00+00:00,-5.36,-5.39,-4.67,-4.7,66.2,52.8,3.45,3.99
2021-06-25 08:00:00+00:00,-999,-999,-6.41,-6.45,95.4,77.4,3.46,4.02
2021-06-25 09:00:00+00:00,-6.17,-6.22,-5.73,-5.77,153.2,125.6,3.42,3.98
2021-06-25 10:00:00+00:00,-5.68,-5.75,-5.39,-5.49,309.2,254.8,3.41,4.0
2021-06-25 11:00:00+00:00,-5.82,-5.86,-5.57,-5.62,349.2,291.2,3.43,4.01
2021-06-25 12:00:00+00:00,-5.47,-5.48,-5.02,-4.87,557.0,453.8,3.44,4.01
2021-06-25 13:00:00+00:00,-5.13,-5.05,-4.79,-4.78,620.6,520.0,3.43,4.01
2021-06-25 14:00:00+00:00,-4.87,-4.81,-4.48,-4.52,672.0,581.8,3.43,4.0
2021-06-25 15:00:00+00:00,-3.94,-3.9,-3.23,-3.3,753.8,656.8,3.43,4.0
2021-06-25 16:00:00+00:00,-3.25,-3.24,-2.94,-2.69,788.6,691.4,3.43,4.0
2021-06-25 17:00:00+00:00,-2.81,-2.63,-2.36,-2.16,743.0,653.0,3.43,3.99
2021-06-25 18:00:00+00:00,-2.76,-2.66,-2.3,-2.02,599.0,526.2,3.43,3.99
2021-06-25 19:00:00+00:00,-2.74,-2.75,-2.42,-2.42,590.8,514.8,3.43,3.98
2021-06-25 20:00:00+00:00,-2.61,-2.59,-2.2,-2.19,398.4,348.0,3.43,3.99
2021-06-25 21:00:00+00:00,-2.38,-2.42,-2.1,-2.06,319.4,284.0,3.43,3.99
2021-06-25 22:00:00+00:00,-2.55,-2.56,-2.14,-2.27,200.2,178.8,3.43,3.99
2021-06-25 23:00:00+00:00,-3.08,-3.06,-2.89,-2.86,119.0,105.0,3.43,3.99
2021-06-26 00:00:00+00:00,-2.92,-2.93,-2.82,-2.81,64.8,56.6,3.43,3.98
2021-06-26 01:00:00+00:00,-2.8,-2.79,-2.65,-2.65,32.4,28.2,3.43,3.97
2021-06-26 02:00:00+00:00,-2.83,-2.81,-2.2,-2.2,13.8,12.2,3.42,3.97
2021-06-26 03:00:00+00:00,-1.85,-1.84,-1.32,-1.31,5.6,4.6,3.42,3.96
2021-06-26 04:00:00+00:00,-1.0,-0.99,-0.67,-0.65,4.8,3.8,3.42,3.95
2021-06-26 05:00:00+00:00,-0.49,-0.47,-0.17,-0.15,12.8,10.6,3.42,3.95
2021-06-26 06:00:00+00:00,-0.16,-0.17,-0.02,-0.07,30.0,25.4,3.31,3.95
2021-06-26 07:00:00+00:00,-0.05,-0.05,0.06,0.0,52.0,46.0,2.86,3.96
2021-06-26 08:00:00+00:00,-0.04,-0.07,0.05,0.03,92.2,82.0,3.3,3.96
2021-06-26 09:00:00+00:00,-0.35,-0.4,-0.1,-0.15,206.4,185.4,2.96,3.96
2021-06-26 10:00:00+00:00,-0.4,-0.43,-0.11,-0.14,292.4,263.0,3.3,3.97
2021-06-26 11:00:00+00:00,-0.07,-0.11,0.06,0.01,432.6,387.6,3.43,3.97
2021-06-26 12:00:00+00:00,-0.64,-0.68,-0.41,-0.45,511.2,459.6,3.4,3.96
2021-06-26 13:00:00+00:00,-1.05,-1.08,-0.44,-0.48,567.2,490.6,3.4,3.96
2021-06-26 14:00:00+00:00,-1.54,-1.51,-1.33,-1.33,646.0,566.0,3.41,3.96
2021-06-26 15:00:00+00:00,-1.7,-1.6,-1.44,-1.38,693.6,605.6,3.41,3.97
2021-06-26 16:00:00+00:00,-1.73,-1.62,-1.42,-1.36,721.2,627.6,3.4,3.97
2021-06-26 17:00:00+00:00,-2.06,-1.94,-1.76,-1.62,612.0,540.0,3.4,3.97
2021-06-26 18:00:00+00:00,-2.21,-2.16,-2.02,-1.95,552.8,493.0,3.39,3.97
2021-06-26 19:00:00+00:00,-2.16,-2.08,-1.99,-1.9,471.4,423.4,3.4,3.97
2021-06-26 20:00:00+00:00,-2.02,-2.0,-1.81,-1.83,428.4,384.8,3.39,3.96
2021-06-26 21:00:00+00:00,-1.93,-1.95,-1.7,-1.74,331.2,298.6,3.39,3.96
2021-06-26 22:00:00+00:00,-1.89,-1.91,-1.64,-1.69,235.2,218.4,3.39,3.96
2021-06-26 23:00:00+00:00,-1.94,-1.96,-1.57,-1.65,161.8,168.2,3.39,3.96
2021-06-27 00:00:00+00:00,-1.76,-1.77,-1.56,-1.59,76.2,71.0,3.39,3.96
2021-06-27 01:00:00+00:00,-2.39,-2.39,-1.85,-1.86,22.6,20.0,3.4,3.96
2021-06-27 02:00:00+00:00,-2.73,-2.72,-2.29,-2.29,10.2,8.8,3.4,3.96
2021-06-27 03:00:00+00:00,-2.22,-2.22,-1.97,-1.97,6.0,5.0,3.4,3.96
2021-06-27 04:00:00+00:00,-2.07,-2.07,-1.97,-1.98,5.4,4.2,3.4,3.96
2021-06-27 05:00:00+00:00,-1.86,-1.86,-1.68,-1.68,12.0,10.0,3.4,3.96
2021-06-27 06:00:00+00:00,-1.73,-1.74,-1.55,-1.56,22.0,18.8,3.4,3.96
2021-06-27 07:00:00+00:00,-2.05,-2.05,-1.89,-1.9,53.0,46.2,3.4,3.94
